1070202380000000000	环氧环己烷	13%
1070202390000000000	正戊醇	13%
1070202400000000000	二甲醚	9%
1070203010100000000	活性炭	13%
1070203010200000000	硫磺	13%
1070203010300000000	磷	13%
1070203020000000000	非金属基础化学品	13%
1070203030000000000	贵金属化合物	13%
1070203040101000000	氧化镧	13%
1070203040102000000	氧化铈	13%
1070203040103000000	氧化镨	13%
1070203040104000000	氧化钕	13%
1070203040105000000	氧化钐	13%
1070203040106000000	氧化铕	13%
1070203040107000000	氧化钆	13%
1070203040108000000	氧化铽	13%
1070203040109000000	氧化镝	13%
1070203040110000000	氧化钬	13%
1070203040111000000	氧化铒	13%
1070203040112000000	氧化铥	13%
1070203040113000000	氧化镱	13%
1070203040114000000	氧化镥	13%
1070203040115000000	氧化钪	13%
1070203040116000000	氧化钇	13%
1070203040117000000	氧化镧铈	13%
1070203040118000000	氧化镧铈镨	13%
1070203040119000000	氧化镧铈钕	13%
1070203040120000000	氧化镧铈镨钕	13%
1070203040121000000	氧化镧镨钕	13%
1070203040122000000	氧化镧铈铽	13%
1070203040123000000	氧化铈铽	13%
1070203040124000000	氧化镨钕	13%
1070203040125000000	氧化钐钆	13%
1070203040126000000	氧化钐铕	13%
1070203040127000000	氧化钐铕钆	13%
1070203040128000000	氧化铽镝	13%
1070203040129000000	氧化富镧	13%
1070203040130000000	氧化富铈	13%
1070203040131000000	氧化富镨	13%
1070203040132000000	氧化富钕	13%
1070203040133000000	氧化富钐	13%
1070203040134000000	氧化富铕	13%
1070203040135000000	氧化富钆	13%
1070203040136000000	氧化富钬	13%
1070203040137000000	氧化富铥	13%
1070203040138000000	氧化富镱	13%
1070203040139000000	氧化富镥	13%
1070203040140000000	氧化富铽	13%
1070203040141000000	氧化富镝	13%
1070203040142000000	氧化富铒	13%
1070203040143000000	氧化富钇	13%
1070203040144000000	氧化钬铒铥镱镥	13%
1070203040145000000	氧化钬铒钇	13%
1070203040146000000	氧化钇铕	13%
1070203040147000000	氧化钇铽	13%
1070203040148000000	氧化钇镥	13%
1070203040199000000	其他氧化稀土	13%
1070203040201000000	氯化镧	13%
1070203040202000000	氯化铈	13%
1070203040203000000	氯化镨	13%
1070203040204000000	氯化钕	13%
1070203040205000000	氯化钐	13%
1070203040206000000	氯化铕	13%
1070203040207000000	氯化钆	13%
1070203040208000000	氯化铽	13%
1070203040209000000	氯化镝	13%
1070203040210000000	氯化钬	13%
1070203040211000000	氯化铒	13%
1070203040212000000	氯化铥	13%
1070203040213000000	氯化镱	13%
1070203040214000000	氯化镥	13%
1070203040215000000	氯化钪	13%
1070203040216000000	氯化钇	13%
1070203040217000000	氯化镧铈	13%
1070203040218000000	氯化镧铈镨	13%
1070203040219000000	氯化镧铈钕	13%
1070203040220000000	氯化镧铈镨钕	13%
1070203040221000000	氯化镧镨钕	13%
1070203040222000000	氯化镧铈铽	13%
1070203040223000000	氯化铈铽	13%
1070203040224000000	氯化镨钕	13%
1070203040225000000	氯化钐钆	13%
1070203040226000000	氯化钐铕	13%
1070203040227000000	氯化钐铕钆	13%
1070203040228000000	氯化铽镝	13%
1070203040229000000	氯化富镧	13%
1070203040230000000	氯化富铈	13%
1070203040231000000	氯化富镨	13%
1070203040232000000	氯化富钕	13%
1070203040233000000	氯化富钐	13%
1070203040234000000	氯化富铕	13%
1070203040235000000	氯化富钆	13%
1070203040236000000	氯化富钬	13%
1070203040237000000	氯化富铥	13%
1070203040238000000	氯化富镱	13%
1070203040239000000	氯化富镥	13%
1070203040240000000	氯化富铽	13%
1070203040241000000	氯化富镝	13%
1070203040242000000	氯化富铒	13%
1070203040243000000	氯化富钇	13%
1070203040244000000	氯化钬铒铥镱镥	13%
1070203040245000000	氯化钬铒钇	13%
1070203040246000000	氯化钇铕	13%
1070203040247000000	氯化钇铽	13%
1070203040248000000	氯化钇镥	13%
1070203040299000000	其他氯化稀土	13%
1070203040301000000	氟化镧	13%
1070203040302000000	氟化铈	13%
1070203040303000000	氟化镨	13%
1070203040304000000	氟化钕	13%
1070203040305000000	氟化钐	13%
1070203040306000000	氟化铕	13%
1070203040307000000	氟化钆	13%
1070203040308000000	氟化铽	13%
1070203040309000000	氟化镝	13%
1070203040310000000	氟化钬	13%
1070203040311000000	氟化铒	13%
1070203040312000000	氟化铥	13%
1070203040313000000	氟化镱	13%
1070203040314000000	氟化镥	13%
1070203040315000000	氟化钪	13%
1070203040316000000	氟化钇	13%
1070203040317000000	氟化镨钕	13%
1070203040399000000	其他氟化稀土	13%
1070203040401000000	碳酸镧	13%
1070203040402000000	碳酸铈	13%
1070203040403000000	碳酸镨	13%
1070203040404000000	碳酸钕	13%
1070203040405000000	碳酸钐	13%
1070203040406000000	碳酸铕	13%
1070203040407000000	碳酸钆	13%
1070203040408000000	碳酸铽	13%
1070203040409000000	碳酸镝	13%
1070203040410000000	碳酸钬	13%
1070203040411000000	碳酸铒	13%
1070203040412000000	碳酸铥	13%
1070203040413000000	碳酸镱	13%
1070203040414000000	碳酸镥	13%
1070203040415000000	碳酸钪	13%
1070203040416000000	碳酸钇	13%
1070203040417000000	碳酸镧铈	13%
1070203040418000000	碳酸镧铈镨	13%
1070203040419000000	碳酸镧铈钕	13%
1070203040420000000	碳酸镧铈镨钕	13%
1070203040421000000	碳酸镧镨钕	13%
1070203040422000000	碳酸镧铈铽	13%
1070203040423000000	碳酸铈铽	13%
1070203040424000000	碳酸镨钕	13%
1070203040425000000	碳酸钐钆	13%
1070203040426000000	碳酸钐铕	13%
1070203040427000000	碳酸钐铕钆	13%
1070203040428000000	碳酸铽镝	13%
1070203040429000000	碳酸富镧	13%
1070203040430000000	碳酸富铈	13%
1070203040431000000	碳酸富镨	13%
1070203040432000000	碳酸富钕	13%
1070203040433000000	碳酸富钐	13%
1070203040434000000	碳酸富铕	13%
1070203040435000000	碳酸富钆	13%
1070203040436000000	碳酸富铽	13%
1070203040437000000	碳酸富钬	13%
1070203040438000000	碳酸富铥	13%
1070203040439000000	碳酸富镱	13%
1070203040440000000	碳酸富镥	13%
1070203040441000000	碳酸富镝	13%
1070203040442000000	碳酸富铒	13%
1070203040443000000	碳酸富钇	13%
1070203040444000000	碳酸钬铒铥镱镥	13%
1070203040445000000	碳酸钬铒钇	13%
1070203040446000000	碳酸钇铕	13%
1070203040447000000	碳酸钇铽	13%
1070203040448000000	碳酸钇镥	13%
1070203040499000000	其他碳酸稀土	13%
1070203040501000000	硝酸镧	13%
1070203040502000000	硝酸铈	13%
1070203040503000000	硝酸镨	13%
1070203040504000000	硝酸钕	13%
1070203040505000000	硝酸钐	13%
1070203040506000000	硝酸铕	13%
1070203040507000000	硝酸钆	13%
1070203040508000000	硝酸铽	13%
1070203040509000000	硝酸镝	13%
1070203040510000000	硝酸钬	13%
1070203040511000000	硝酸铒	13%
1070203040512000000	硝酸铥	13%
1070203040513000000	硝酸镱	13%
1070203040514000000	硝酸镥	13%
1070203040515000000	硝酸钪	13%
1070203040516000000	硝酸钇	13%
1070203040517000000	硝酸镧铈	13%
1070203040518000000	硝酸镧铈镨	13%
1070203040519000000	硝酸镧铈钕	13%
1070203040520000000	硝酸镧铈镨钕	13%
1070203040521000000	硝酸镧镨钕	13%
1070203040522000000	硝酸镧铈铽	13%
1070203040523000000	硝酸铈铵	13%
1070203040524000000	硝酸铈铽	13%
1070203040525000000	硝酸镨钕	13%
1070203040526000000	硝酸钐钆	13%
1070203040527000000	硝酸钐铕	13%
1070203040528000000	硝酸钐铕钆	13%
1070203040529000000	硝酸铽镝	13%
1070203040530000000	硝酸富镧	13%
1070203040531000000	硝酸富铈	13%
1070203040532000000	硝酸富镨	13%
1070203040533000000	硝酸富钕	13%
1070203040534000000	硝酸富钐	13%
1070203040535000000	硝酸富铕	13%
1070203040536000000	硝酸富钆	13%
1070203040537000000	硝酸富钬	13%
1070203040538000000	硝酸富铥	13%
1070203040539000000	硝酸富镱	13%
1070203040540000000	硝酸富镥	13%
1070203040541000000	硝酸富铽	13%
1070203040542000000	硝酸富镝	13%
1070203040543000000	硝酸富铒	13%
1070203040544000000	硝酸富钇	13%
1070203040545000000	硝酸钬铒铥镱镥	13%
1070203040546000000	硝酸钬铒钇	13%
1070203040547000000	硝酸钇铕	13%
1070203040548000000	硝酸钇铽	13%
1070203040549000000	硝酸钇镥	13%
1070203040599000000	其他硝酸稀土	13%
1070203040601000000	醋酸镧	13%
1070203040602000000	醋酸铈	13%
1070203040603000000	醋酸镨	13%
1070203040604000000	醋酸钕	13%
1070203040605000000	醋酸钐	13%
1070203040606000000	醋酸铕	13%
1070203040607000000	醋酸钆	13%
1070203040608000000	醋酸铽	13%
1070203040609000000	醋酸镝	13%
1070203040610000000	醋酸钬	13%
1070203040611000000	醋酸铒	13%
1070203040612000000	醋酸铥	13%
1070203040613000000	醋酸镱	13%
1070203040614000000	醋酸镥	13%
1070203040615000000	醋酸钪	13%
1070203040616000000	醋酸钇	13%
1070203040617000000	醋酸镧铈	13%
1070203040618000000	醋酸镧铈镨	13%
1070203040619000000	醋酸镧铈钕	13%
1070203040620000000	醋酸镧铈镨钕	13%
1070203040621000000	醋酸镧镨钕	13%
1070203040622000000	醋酸镧铈铽	13%
1070203040623000000	醋酸铈铽	13%
1070203040624000000	醋酸镨钕	13%
1070203040625000000	醋酸钐钆	13%
1070203040626000000	醋酸钐铕	13%
1070203040627000000	醋酸钐铕钆	13%
1070203040628000000	醋酸铽镝	13%
1070203040629000000	醋酸富镧	13%
1070203040630000000	醋酸富铈	13%
1070203040631000000	醋酸富镨	13%
1070203040632000000	醋酸富钕	13%
1070203040633000000	醋酸富钐	13%
1070203040634000000	醋酸富铕	13%
1070203040635000000	醋酸富钆	13%
1070203040636000000	醋酸富钬	13%
1070203040637000000	醋酸富铥	13%
1070203040638000000	醋酸富镱	13%
1070203040639000000	醋酸富镥	13%
1070203040640000000	醋酸富铽	13%
1070203040641000000	醋酸富镝	13%
1070203040642000000	醋酸富铒	13%
1070203040643000000	醋酸富钇	13%
1070203040644000000	醋酸钬铒铥镱镥	13%
1070203040645000000	醋酸钬铒钇	13%
1070203040646000000	醋酸钇铕	13%
1070203040647000000	醋酸钇铽	13%
1070203040648000000	醋酸钇镥	13%
1070203040699000000	其他醋酸稀土	13%
1070203040701000000	草酸镧	13%
1070203040702000000	草酸铈	13%
1070203040703000000	草酸镨	13%
1070203040704000000	草酸钕	13%
1070203040705000000	草酸钐	13%
1070203040706000000	草酸铕	13%
1070203040707000000	草酸钆	13%
1070203040708000000	草酸铽	13%
1070203040709000000	草酸镝	13%
1070203040710000000	草酸钬	13%
1070203040711000000	草酸铒	13%
1070203040712000000	草酸铥	13%
1070203040713000000	草酸镱	13%
1070203040714000000	草酸镥	13%
1070203040715000000	草酸钪	13%
1070203040716000000	草酸钇	13%
1070203040717000000	草酸镧铈	13%
1070203040718000000	草酸镧铈镨	13%
1070203040719000000	草酸镧铈钕	13%
1070203040720000000	草酸镧铈镨钕	13%
1070203040721000000	草酸镧镨钕	13%
1070203040722000000	草酸镧铈铽	13%
1070203040723000000	草酸铈铽	13%
1070203040724000000	草酸镨钕	13%
1070203040725000000	草酸钐钆	13%
1070203040726000000	草酸钐铕	13%
1070203040727000000	草酸钐铕钆	13%
1070203040728000000	草酸铽镝	13%
1070203040729000000	草酸富镧	13%
1070203040730000000	草酸富铈	13%
1070203040731000000	草酸富镨	13%
1070203040732000000	草酸富钕	13%
1070203040733000000	草酸富钐	13%
1070203040734000000	草酸富铕	13%
1070203040735000000	草酸富钆	13%
1070203040736000000	草酸富钬	13%
1070203040737000000	草酸富铥	13%
1070203040738000000	草酸富镱	13%
1070203040739000000	草酸富镥	13%
1070203040740000000	草酸富铽	13%
1070203040741000000	草酸富镝	13%
1070203040742000000	草酸富铒	13%
1070203040743000000	草酸富钇	13%
1070203040744000000	草酸钬铒铥镱镥	13%
1070203040745000000	草酸钬铒钇	13%
1070203040746000000	草酸钇铕	13%
1070203040747000000	草酸钇铽	13%
1070203040748000000	草酸钇镥	13%
1070203040799000000	其他草酸稀土	13%
1070203040801000000	氢氧化镧	13%
1070203040802000000	氢氧化铈	13%
1070203040803000000	氢氧化镨	13%
1070203040804000000	氢氧化钕	13%
1070203040805000000	氢氧化钐	13%
1070203040806000000	氢氧化铕	13%
1070203040807000000	氢氧化钆	13%
1070203040808000000	氢氧化铽	13%
1070203040809000000	氢氧化镝	13%
1070203040810000000	氢氧化钬	13%
1070203040811000000	氢氧化铒	13%
1070203040812000000	氢氧化铥	13%
1070203040813000000	氢氧化镱	13%
1070203040814000000	氢氧化镥	13%
1070203040815000000	氢氧化钪	13%
1070203040816000000	氢氧化钇	13%
1070203040899000000	其他氢氧化稀土	13%
1070203049901000000	硫酸稀土	13%
1070203049902000000	磷酸镧铈铽稀土	13%
1070203049903000000	磷酸铈铽稀土	13%
1070203049904000000	其他磷酸稀土	13%
1070203049905000000	柠檬酸镧稀土	13%
1070203049906000000	柠檬酸铈稀土	13%
1070203049907000000	其他柠檬酸稀土	13%
1070203049908000000	铈锆氧化物	13%
1070203049909000000	钇锆氧化物	13%
1070203049910000000	镧铈锆氧化物	13%
1070203049911000000	镧铈钇锆氧化物	13%
1070203049912000000	镧铈镨锆氧化物	13%
1070203049913000000	铝铈锆氧化物	13%
1070203049914000000	其他稀土锆氧化物	13%
1070203050000000000	氢化物、氮化物、叠氮化物	13%
1070203060000000000	气体及稀有气体	13%
1070203070000000000	有机－无机化合物	13%
1070204010000000000	氨及氨水	9%
1070204020000000000	氮肥	9%
1070204030000000000	磷肥	9%
1070204040000000000	钾肥	9%
1070204050000000000	中量元素肥料	9%
1070204060000000000	微量元素肥料	9%
1070204070000000000	复合肥、复混合肥	9%
1070205010000000000	有机肥料	9%
1070205020000000000	微生物肥料	9%
1070205030000000000	动物、植物肥料	9%
1070206010000000000	化学农药原药	9%
1070206020000000000	化学农药制剂	9%
1070207010000000000	生物农药制剂	9%
1070207020000000000	微生物农药	9%
1070208010000000000	VOC含量低于420克/升（含）的涂料	13%
1070208020000000000	VOC含量高于420克/升的涂料	13%
1070209010000000000	油墨	13%
1070209020000000000	印刷用助剂和油	13%
1070210010000000000	无机颜料	13%
1070210020000000000	有机颜料	13%
1070210030000000000	矿物颜料	13%
1070210040000000000	植物性着色料	13%
1070210050000000000	工业用调制颜料、遮光剂和着色剂及类似颜料	13%
1070210060000000000	艺术、美工用颜料、调色料	13%
1070210070000000000	美工塑型用膏	13%
1070211010000000000	染料	13%
1070211020000000000	用作发光体有机、无机产品	13%
1070212010000000000	非定型密封材料	13%
1070212020000000000	定形密封材料	13%
1070212030000000000	密封用粘胶品	13%
1070213010100000000	聚对苯二甲酸乙二醇酯、PET、树脂	13%
1070213019900000000	其他初级形态塑料	13%
1070213020000000000	合成橡胶	13%
1070213030000000000	合成纤维单体	13%
1070213040000000000	合成纤维聚合物	13%
1070213050000000000	离子交换树脂	13%
1070213060000000000	油脂类高分子聚合物	13%
1070213070000000000	调制粘合剂	13%
1070213080000000000	功能高分子材料	13%
1070213990000000000	其他橡胶	13%
1070214010000000000	化学试剂	13%
1070214020000000000	催化剂	13%
1070214030000000000	橡胶助剂	13%
1070214040000000000	塑料助剂	13%
1070214050000000000	农药乳化剂	13%
1070214060000000000	纺织工业用整理剂、助剂	13%
1070214070000000000	造纸工业用整理剂、助剂	13%
1070214080000000000	制革工业用整理剂、助剂	13%
1070214090000000000	润滑剂及类似制品	13%
1070214100000000000	钻井用助剂	13%
1070214110000000000	建工建材用化学助剂	13%
1070214120000000000	生物化学制剂	13%
1070214130000000000	炭黑	13%
1070214140000000000	增炭剂	13%
1070214150000000000	脱硫剂	13%
1070214160000000000	石墨增碳剂	13%
1070215010000000000	油田用化学制剂	13%
1070215020000000000	矿物油用配制添加剂	13%
1070215030000000000	鞣料及鞣料制剂	13%
1070215040000000000	酶及酶制品	13%
1070215050000000000	化学陶瓷	13%
1070215060000000000	特种纤维及高功能化工产品	13%
1070215070000000000	金属表面处理剂	13%
1070215080000000000	工业用脂肪醇	13%
1070215090000000000	工业用脂肪酸	13%
1070215100000000000	工业用脂肪胺	13%
1070215110000000000	工业级混合油	13%
1070215120000000000	脂肪酸甲酯	13%
1070215990000000000	其他专项化学用品	13%
1070216010000000000	松节油类产品	13%
1070216020000000000	松香类产品	13%
1070216030000000000	栲胶	13%
1070216040000000000	樟脑	13%
1070216050000000000	冰片（龙脑）	13%
1070216060000000000	五倍子单宁产品	13%
1070216070000000000	紫胶类产品	13%
1070216080000000000	木材热解、水解产品	13%
1070216090000000000	竹材热解产品	13%
1070216100000000000	林产色素（紫胶红色素）	13%
1070216110000000000	林产蜡（虫白蜡）	13%
1070216120000000000	桃胶粉	13%
1070216130000000000	糠醛	13%
1070216140000000000	阿拉伯糖	13%
1070216150000000000	木质素	13%
1070216160000000000	纤维素	13%
1070216990000000000	其他林产化学产品	13%
1070217010000000000	发射药	13%
1070217020000000000	炸药	13%
1070217030000000000	火工产品	13%
1070217040000000000	爆破器材	13%
1070217050000000000	烟火制品	13%
1070217060100000000	烟花	13%
1070217060200000000	爆竹	13%
1070218010000000000	感光胶片	13%
1070218020000000000	摄影感光纸、纸板及纺织物	13%
1070218030000000000	片基	13%
1070218040000000000	摄影、复印用化学制剂	13%
1070218050000000000	空白磁带	13%
1070218060000000000	空白磁盘	13%
1070218070000000000	空盘	13%
1070218080000000000	未灌（录）制相关媒体	13%
1070218090000000000	电子半导体材料	13%
1070218990000000000	其他信息化学品	13%
1070219010000000000	水处理剂	13%
1070219020000000000	污水处理化学药剂	13%
1070219030000000000	污水处理生物药剂	13%
1070219040000000000	污水处理材料	13%
1070219050000000000	空气污染治理材料	13%
1070220010000000000	动物炭黑	13%
1070220020000000000	动物胶	13%
1070220030000000000	明胶衍生物	13%
1070221010000000000	金属材料制焊料	13%
1070221020000000000	焊接辅助剂	13%
1070222010000000000	肥（香）皂	13%
1070222020000000000	合成洗涤剂	13%
1070222030000000000	表面活性剂	13%
1070223010000000000	清洁类化妆品	13%
1070223020000000000	护肤用化妆品	13%
1070223030000000000	护发用化妆品	13%
1070223040000000000	美容、修饰类化妆品	13%
1070223050000000000	高档护肤类化妆品	13%
1070223060000000000	高档美容、修饰类化妆品	13%
1070224010000000000	牙膏、漱口液	13%
1070224990000000000	其他口腔清洁护理用品	13%
1070225000000000000	香料	13%
1070226010000000000	食品用香精	13%
1070226020000000000	酒用香精	13%
1070226030000000000	烟用香精	13%
1070226040000000000	日用香精	13%
1070226050000000000	饲料用香精	13%
1070226990000000000	其他工业用香精	13%
1070299010000000000	室内散香或除臭制品	13%
1070299020000000000	光洁用品	13%
1070299030000000000	擦洗膏、去污粉及类似制品	13%
1070299040000000000	动物用化妆盥洗品	13%
1070299050000000000	火柴	13%
1070299060000000000	蜡烛及类似品	13%
1070299990000000000	其他未列明化学制品	13%
1070301010000000000	抗菌素（抗感染药）	13%
1070301020000000000	消化系统用药	13%
1070301030000000000	解热镇痛药	13%
1070301040000000000	维生素类	13%
1070301050000000000	抗寄生虫病药	13%
1070301060000000000	中枢神经系统用药	13%
1070301070000000000	计划生育用药	13%
1070301080000000000	激素类药	13%
1070301090000000000	抗肿瘤药	13%
1070301100000000000	心血管系统用药	13%
1070301110000000000	呼吸系统用药	13%
1070301120000000000	泌尿系统用药	13%
1070301130000000000	血液系统用药	13%
1070301140000000000	诊断用原药	13%
1070301150000000000	调解水、电解质、酸碱平衡药	13%
1070301160000000000	麻醉用药	13%
1070301170000000000	抗组织胺类药及解毒药	13%
1070301180000000000	生化药（酶及辅酶）	13%
1070301190000000000	消毒防腐及创伤外科用药	13%
1070301200000000000	制剂用辅料及附加剂	13%
1070302010000000000	冻干粉针剂	13%
1070302020000000000	粉针剂	13%
1070302030000000000	注射液	13%
1070302040000000000	输液	13%
1070302050000000000	片剂	13%
1070302060000000000	胶囊剂	13%
1070302070000000000	颗粒剂	13%
1070302080000000000	缓释控释片	13%
1070302090000000000	滴剂	13%
1070302100000000000	膏霜剂	13%
1070302110000000000	栓剂	13%
1070302120000000000	气雾剂	13%
1070302130000000000	口服液体制剂	13%
1070302140000000000	外用液体制剂	13%
1070302150000000000	避孕药物用具	13%
1070302160000000000	抗艾滋病病毒药品	13%
1070303010000000000	植物类饮片	9%
1070303020000000000	动物类饮片	13%
1070303030000000000	矿物类饮片	13%
1070303990000000000	其他中药饮片	13%
1070304010000000000	中成药丸剂	13%
1070304020000000000	中成药冲剂	13%
1070304030000000000	中成药糖浆	13%
1070304040000000000	中成药片剂	13%
1070304050000000000	中成药注射剂	13%
1070304060000000000	膏药	13%
1070304070000000000	中成药口服液	13%
1070304080000000000	中成药胶囊	13%
1070304090000000000	中成药散剂	13%
1070304100000000000	中成药栓剂	13%
1070304110000000000	药酒	13%
1070304120000000000	清凉油	13%
1070304990000000000	其他中成药	13%
1070305010000000000	兽用化学药品	13%
1070305020000000000	兽用中草药	13%、9%
1070305030000000000	兽用疫苗	13%
1070306010000000000	酶类生化制剂	13%
1070306020000000000	氨基酸及蛋白质类药	13%
1070306030000000000	脂肪类药制剂	13%
1070306040000000000	核酸类药制剂	13%
1070306990000000000	其他生物化学药品	13%
1070307010000000000	菌苗	13%
1070307020000000000	菌苗制剂	13%
1070307030000000000	人用疫苗	13%
1070307040000000000	类毒素	13%
1070307050000000000	抗毒素类	13%
1070307060000000000	抗血清类	13%
1070307070100000000	临床用血	13%
1070307079900000000	其他血液制品	13%
1070307080000000000	细胞因子	13%
1070307090000000000	诊断用生物制品	13%
1070307100000000000	生物制剂	13%
1070308010000000000	卫生材料及敷料	13%
1070308020000000000	牙科粘固剂、牙科填料	13%
1070308030000000000	牙科用造型膏及类似制品	13%
1070308040000000000	病人医用试剂	13%
1070308050000000000	非病人用诊断检验、实验用试剂	13%
1070401010000000000	化纤棉绒浆粕	13%
1070401020000000000	化纤木浆粕	13%
1070401030000000000	化纤用再生聚酯专用料	13%
1070401990000000000	其他化学纤维用浆粕	13%
1070402010000000000	人造纤维短纤维	13%
1070402020000000000	人造纤维长丝	13%
1070403010000000000	锦纶纤维	13%
1070403020000000000	涤纶纤维	13%
1070403030000000000	腈纶纤维	13%
1070403040000000000	维纶纤维	13%
1070403050000000000	丙纶纤维	13%
1070403060000000000	氯纶纤维	13%
1070403070000000000	氨纶纤维	13%
1070403080000000000	腈氯纶纤维	13%
1070403090000000000	PBT纤维	13%
1070403990000000000	其他合成纤维	13%
1070404010000000000	人造纤维长丝纱	13%
1070404020000000000	锦纶加工丝	13%
1070404030000000000	涤纶加工丝	13%
1070404040000000000	维纶纤维加工丝	13%
1070404050000000000	丙纶纤维加工丝	13%
1070404990000000000	其他化学纤维加工丝	13%
1070501010000000000	橡胶轮胎外胎	13%
1070501020000000000	子午线轮胎外胎	13%
1070501030000000000	橡胶内胎	13%
1070501040000000000	橡胶实心或半实心轮胎	13%
1070501050000000000	力车胎	13%
1070501060000000000	翻新橡胶轮胎	13%
1070502000000000000	橡胶带、管	13%
1070503000000000000	橡胶板、杆、型材	13%
1070504010000000000	涂胶纺织物	13%
1070504020000000000	橡胶粘带	13%
1070504990000000000	其他涂胶纺织物、带	13%
1070505010000000000	未硫化复合橡胶	13%
1070505020000000000	未硫化橡胶制品	13%
1070506010000000000	橡胶密封件	13%
1070506020000000000	橡胶零附件	13%
1070507010000000000	初级形状再生橡胶	13%
1070507020000000000	再生胶粉	13%
1070508010000000000	橡胶手套	13%
1070508020000000000	橡胶制衣着用品及附件	13%
1070508030000000000	日用橡胶制品	13%
1070508040000000000	医疗、卫生用橡胶制品	13%
1070509010000000000	充气橡胶制品	13%
1070509020000000000	橡胶减震制品	13%
1070510010000000000	硬质橡胶	13%
1070510020000000000	硬质橡胶制品	13%
1070599000000000000	其他橡胶制品	13%
1070601010100000000	农用薄膜	9%
1070601010200000000	其他塑料薄膜	13%
1070601020000000000	塑料板、片	13%
1070601030000000000	塑料管	13%
1070601040000000000	塑料管附件	13%
1070601050000000000	塑料条、棒、型材	13%
1070601060000000000	塑料丝、绳、袋及编织品	13%
1070601070000000000	泡沫塑料	13%
1070601080000000000	塑料人造革、合成革	13%
1070601090000000000	塑料包装箱及容器	13%
1070601100000000000	塑料零件	13%
1070601110000000000	建筑用塑料制品	13%
1070601120000000000	日用塑料制品	13%
1070601130000000000	降解塑料制品	13%
1070601140000000000	再生塑料制品	13%
1070601150000000000	塑木（木塑）制品	13%
1070601990000000000	其他塑料制品	13%
1070602010000000000	塑料粒料	13%
1070602990000000000	其他塑料半成品、辅料	13%
1070603010000000000	建筑用纤维增强塑料制品	13%
1070603020000000000	石化、酿造用纤维增强塑料制品	13%
1070603030000000000	机械设备用纤维增强塑料制品	13%
1070603040000000000	装饰用纤维增强塑料制品	13%
1070603050000000000	交通运输用纤维增强塑料制品	13%
1070603060000000000	能源、电力用纤维增强塑料制品	13%
1070603070000000000	航空航天用纤维增强塑料制品	13%
1070603990000000000	其他纤维增强塑料制品	13%
1080101010000000000	硅酸盐水泥熟料	13%
1080101020000000000	水泥	13%
1080102010000000000	石灰	13%
1080102020000000000	熟石膏	13%
1080103010000000000	商品混凝土	13%
1080103020000000000	水泥混凝土排水管	13%
1080103030000000000	水泥混凝土压力管	13%
1080103040000000000	钢筋混凝土井管、烟道管，相关钢筋混凝土管	13%
1080103050000000000	水泥混凝土电杆	13%
1080103060000000000	预应力混凝土桩	13%
1080103070000000000	混凝土轨枕及铁道用混凝土制品	13%
1080103080000000000	水泥混凝土预制构件	13%
1080103090000000000	水泥混凝土制砖、瓦及类似品	13%
1080103100000000000	纤维增强水泥制品	13%
1080103990000000000	其他水泥混凝土制品	13%
1080104010100000000	纸面石膏板	13%
1080104010200000000	石膏空心条板	13%
1080104010300000000	其他石膏板	13%
1080104020000000000	石膏龙骨，相关石膏制品	13%
1080104030100000000	蒸压加气混凝土板	13%
1080104030200000000	建筑用轻质隔墙条板	13%
1080104030300000000	外墙外保温系统用钢丝网架模塑聚苯乙烯板	13%
1080104030400000000	纤维增强硅酸钙板	13%
1080104030500000000	玻璃纤维增强水泥轻质多孔隔墙条板	13%
1080104030600000000	建筑用金属面绝热夹芯板	13%
1080104030700000000	中空钢网内模隔墙	13%
1080104030800000000	建筑隔墙用保温条板	13%
1080104030900000000	预制复合墙板（体）	13%
1080104031000000000	聚氨酯硬泡复合板	13%
1080104031100000000	专用聚氨酯建筑墙体	13%
1080104031200000000	纤维增强低碱度水泥建筑平板	13%
1080104031300000000	维纶纤维增强水泥平板	13%
1080104031400000000	纤维水泥平板	13%
1080104039900000000	其他轻质隔墙条板	13%
1080104040000000000	轻骨料，相关轻质建筑材料	13%
1080105010100000000	烧结普通砖	13%
1080105010200000000	非粘土烧结多孔砖	13%
1080105010300000000	非粘土烧结空心砖	13%
1080105010400000000	烧结空心砌块	13%
1080105010500000000	烧结多孔砌块	13%
1080105010600000000	承重混凝土多孔砖	13%
1080105010700000000	非承重混凝土空心砖	13%
1080105010800000000	蒸压粉煤灰多孔砖	13%
1080105010900000000	蒸压泡沫混凝土砖	13%
1080105011000000000	烧结多孔砖	13%
1080105011100000000	烧结空心砖	13%
1080105011200000000	其他混凝土砖	13%
1080105019900000000	其他砖	13%
1080105020000000000	瓦	13%
1080105030100000000	普通混凝土小型空心砌块	13%
1080105030200000000	轻集料混凝土小型空心砌块	13%
1080105030300000000	烧结保温砖（砌块）	13%
1080105030400000000	蒸压加气混凝土砌块	13%
1080105030500000000	石膏砌块	13%
1080105030600000000	粉煤灰混凝土小型空心砌块	13%
1080105030700000000	复合保温砖（砌块）	13%
1080105030800000000	蒸压泡沫混凝土砌块	13%
1080105039900000000	其他建筑砌块	13%
1080106010000000000	陶瓷砖	13%
1080106020000000000	陶瓷马赛克	13%
1080106030000000000	建筑陶瓷装饰物	13%
1080106990000000000	其他建筑陶瓷制品	13%
